col,x,amplitude,phase
19039, 43.515, 2293.855, 47.059
19040, 44.717, 2319.976, 46.780
19041, 46.903, 2365.756, 46.321
19042, 48.284, 2393.642, 46.060
19043, 50.025, 2427.762, 45.761
19044, 51.728, 2460.128, 45.498
19045, 52.323, 2471.235, 45.412
19046, 52.168, 2468.349, 45.434
19047, 51.446, 2454.837, 45.540
19048, 50.910, 2444.706, 45.621
19049, 50.792, 2442.454, 45.639
19050, 50.340, 2433.823, 45.710
19051, 50.465, 2436.216, 45.691
19052, 51.843, 2462.290, 45.481
19053, 52.801, 2480.076, 45.346
19054, 52.007, 2465.357, 45.457
19055, 51.473, 2455.351, 45.536
19056, 51.425, 2454.434, 45.543
19057, 49.853, 2424.440, 45.789
19058, 49.439, 2416.393, 45.859
19059, 50.616, 2439.103, 45.667
19060, 50.510, 2437.072, 45.683
19061, 50.332, 2433.664, 45.712
19062, 51.136, 2448.976, 45.586
19063, 51.510, 2456.048, 45.530
19064, 51.228, 2450.716, 45.573
19065, 51.110, 2448.484, 45.590
19066, 51.450, 2454.906, 45.539
19067, 52.063, 2466.398, 45.449
19068, 51.816, 2461.787, 45.485
19069, 51.681, 2459.248, 45.505
19070, 52.995, 2483.644, 45.320
19071, 53.910, 2500.329, 45.199
19072, 53.413, 2491.292, 45.264
19073, 52.549, 2475.416, 45.381
19074, 52.521, 2474.898, 45.385
19075, 53.055, 2484.741, 45.311
19076, 53.679, 2496.148, 45.229
19077, 54.084, 2503.482, 45.177
19078, 54.765, 2515.737, 45.093
19079, 55.953, 2536.826, 44.955
19080, 56.014, 2537.904, 44.948
19081, 56.071, 2538.897, 44.942
19082, 57.219, 2558.925, 44.819
19083, 59.152, 2592.029, 44.633
19084, 61.461, 2630.625, 44.442
19085, 62.721, 2651.312, 44.350
19086, 63.366, 2661.797, 44.306
19087, 64.176, 2674.874, 44.254
19088, 64.544, 2680.785, 44.231
19089, 63.843, 2669.516, 44.275
19090, 64.220, 2675.595, 44.251
19091, 65.663, 2698.654, 44.166
19092, 65.874, 2702.013, 44.155
19093, 66.567, 2712.966, 44.118
19094, 66.885, 2717.980, 44.102
19095, 66.234, 2707.707, 44.135
19096, 67.060, 2720.727, 44.093
19097, 68.605, 2744.883, 44.021
19098, 69.475, 2758.357, 43.985
19099, 69.642, 2760.933, 43.978
19100, 69.758, 2762.722, 43.974
19101, 69.696, 2761.763, 43.976
19102, 69.073, 2752.139, 44.001
19103, 69.431, 2757.677, 43.987
19104, 70.341, 2771.693, 43.952
19105, 70.050, 2767.210, 43.962
19106, 70.663, 2776.634, 43.940
19107, 71.055, 2782.625, 43.926
19108, 69.835, 2763.907, 43.971
19109, 69.855, 2764.220, 43.970
19110, 68.899, 2749.443, 44.009
19111, 67.163, 2722.353, 44.088
19112, 66.515, 2712.155, 44.121
19113, 65.621, 2697.998, 44.169
19114, 65.091, 2689.548, 44.199
19115, 63.940, 2671.074, 44.269
19116, 63.605, 2665.662, 44.290
19117, 64.030, 2672.522, 44.263
19118, 62.620, 2649.657, 44.357
19119, 61.446, 2630.378, 44.443
19120, 61.673, 2634.128, 44.426
19121, 62.794, 2652.499, 44.345
19122, 63.697, 2667.153, 44.284
19123, 64.240, 2675.910, 44.250
19124, 65.950, 2703.208, 44.151
19125, 67.317, 2724.772, 44.080
19126, 68.414, 2741.914, 44.030
19127, 70.108, 2768.111, 43.960
19128, 70.415, 2772.833, 43.949
19129, 69.010, 2751.153, 44.004
19130, 67.598, 2729.172, 44.067
19131, 67.300, 2724.503, 44.081
19132, 66.424, 2710.715, 44.125
19133, 65.931, 2702.909, 44.152
19134, 66.816, 2716.892, 44.105
19135, 67.175, 2722.534, 44.087
19136, 68.711, 2746.523, 44.017
19137, 69.423, 2757.557, 43.987
19138, 68.585, 2744.559, 44.022
19139, 69.329, 2756.093, 43.991
19140, 68.735, 2746.889, 44.016
19141, 67.678, 2730.429, 44.063
19142, 67.197, 2722.889, 44.086
19143, 65.505, 2696.137, 44.175
19144, 64.008, 2672.170, 44.264
19145, 62.419, 2646.370, 44.371
19146, 60.221, 2610.027, 44.541
19147, 61.890, 2637.697, 44.409
19148, 72.101, 2798.563, 43.891
19149, 84.226, 2977.295, 43.698
19150, 93.287, 3105.738, 43.718
19151, 99.194, 3187.842, 43.773
19152, 99.856, 3196.986, 43.781
19153, 97.276, 3161.302, 43.753
19154, 93.539, 3109.261, 43.720
19155, 92.010, 3087.833, 43.710
19156, 91.991, 3087.558, 43.710
19157, 93.531, 3109.149, 43.720
19158, 96.946, 3156.732, 43.750
19159, 97.372, 3162.637, 43.754
19160, 98.553, 3178.991, 43.766
19161, 99.675, 3194.490, 43.779
19162, 98.747, 3181.676, 43.768
19163, 101.503, 3219.654, 43.801
19164, 103.692, 3249.666, 43.829
19165, 103.558, 3247.830, 43.828
19166, 101.961, 3225.946, 43.807
19167, 97.638, 3166.328, 43.757
19168, 94.530, 3123.104, 43.728
19169, 92.256, 3091.285, 43.711
19170, 92.021, 3087.985, 43.710
19171, 94.342, 3120.490, 43.726
19172, 96.419, 3149.406, 43.744
19173, 100.413, 3204.656, 43.788
19174, 105.118, 3269.156, 43.849
19175, 109.717, 3331.621, 43.916
19176, 115.753, 3412.819, 44.010
19177, 121.011, 3482.839, 44.094
19178, 123.805, 3519.791, 44.139
19179, 124.206, 3525.076, 44.145
19180, 123.888, 3520.879, 44.140
19181, 122.411, 3501.372, 44.116
19182, 120.126, 3471.109, 44.080
19183, 118.848, 3454.120, 44.059
19184, 117.737, 3439.321, 44.042
19185, 116.645, 3424.751, 44.024
19186, 115.064, 3403.598, 43.999
19187, 114.004, 3389.389, 43.982
19188, 113.663, 3384.805, 43.977
19189, 112.934, 3375.012, 43.965
19190, 112.849, 3373.863, 43.964
19191, 111.676, 3358.068, 43.946
19192, 109.205, 3324.697, 43.908
19193, 107.201, 3297.515, 43.878
19194, 106.754, 3291.440, 43.872
19195, 108.345, 3313.042, 43.895
19196, 109.052, 3322.627, 43.906
19197, 109.396, 3327.280, 43.911
19198, 109.941, 3334.655, 43.919
19199, 109.060, 3322.735, 43.906
19200, 109.906, 3334.176, 43.919
19201, 112.492, 3369.062, 43.958
19202, 113.858, 3387.427, 43.980
19203, 113.951, 3388.670, 43.981
19204, 113.515, 3382.813, 43.974
19205, 114.140, 3391.213, 43.984
19206, 114.061, 3390.143, 43.983
19207, 111.408, 3354.467, 43.942
19208, 108.948, 3321.216, 43.904
19209, 108.162, 3310.560, 43.893
19210, 107.100, 3296.136, 43.877
19211, 104.292, 3257.876, 43.837
19212, 101.202, 3215.519, 43.797
19213, 94.829, 3127.283, 43.730
19214, 86.158, 3004.972, 43.694
19215, 80.842, 2928.352, 43.721
19216, 79.441, 2907.897, 43.736
19217, 86.294, 3006.919, 43.694
19218, 96.584, 3151.706, 43.746
19219, 100.096, 3200.289, 43.784
19220, 97.897, 3169.920, 43.759
19221, 93.929, 3114.713, 43.723
19222, 92.121, 3089.390, 43.711
19223, 91.119, 3075.300, 43.705
19224, 86.772, 3013.728, 43.694
19225, 81.260, 2934.435, 43.717
19226, 79.275, 2905.476, 43.738
19227, 84.654, 2983.435, 43.697
19228, 95.790, 3140.666, 43.739
19229, 106.014, 3281.373, 43.861
19230, 111.510, 3355.837, 43.943
19231, 114.383, 3394.473, 43.988
19232, 114.753, 3399.424, 43.994
19233, 110.914, 3347.801, 43.934
19234, 107.714, 3304.483, 43.886
19235, 107.394, 3300.137, 43.881
19236, 107.545, 3302.194, 43.883
19237, 108.203, 3311.122, 43.893
19238, 108.939, 3321.089, 43.904
19239, 108.058, 3309.157, 43.891
19240, 105.894, 3279.726, 43.860
19241, 103.614, 3248.604, 43.828
19242, 101.546, 3220.249, 43.801
19243, 102.047, 3227.129, 43.808
19244, 105.373, 3272.631, 43.852
19245, 110.857, 3347.035, 43.933
19246, 117.848, 3440.800, 44.043
19247, 123.053, 3509.860, 44.127
19248, 126.956, 3561.235, 44.189
19249, 130.187, 3603.491, 44.239
19250, 132.184, 3629.498, 44.270
19251, 132.904, 3638.844, 44.281
19252, 134.952, 3665.368, 44.311
19253, 137.343, 3696.224, 44.346
19254, 138.239, 3707.746, 44.359
19255, 144.376, 3786.161, 44.444
19256, 145.397, 3799.119, 44.458
19257, 143.288, 3772.324, 44.429
19258, 154.341, 3911.559, 44.568
19259, 159.948, 3981.030, 44.630
19260, 154.566, 3914.356, 44.571
19261, 146.501, 3813.110, 44.472
19262, 144.545, 3788.306, 44.446
19263, 156.154, 3934.098, 44.589
19264, 158.378, 3961.649, 44.613
19265, 153.293, 3898.480, 44.556
19266, 152.503, 3888.612, 44.547
19267, 151.595, 3877.239, 44.536
19268, 157.673, 3952.936, 44.606
19269, 166.861, 4065.610, 44.699
19270, 170.855, 4113.927, 44.735
19271, 171.298, 4119.253, 44.739
19272, 181.574, 4241.590, 44.818
19273, 196.230, 4411.457, 44.905
19274, 195.670, 4405.063, 44.903
19275, 189.499, 4334.117, 44.869
19276, 188.889, 4327.051, 44.865
19277, 191.983, 4362.783, 44.883
19278, 194.237, 4388.675, 44.895
19279, 194.664, 4393.558, 44.897
19280, 195.999, 4408.821, 44.904
19281, 192.118, 4364.337, 44.884
19282, 182.568, 4253.279, 44.825
19283, 170.303, 4107.262, 44.730
19284, 160.452, 3987.232, 44.635
19285, 164.565, 4037.647, 44.677
19286, 164.350, 4035.024, 44.675
19287, 152.783, 3892.114, 44.550
19288, 156.348, 3936.518, 44.591
19289, 164.431, 4036.017, 44.676
19290, 161.966, 4005.846, 44.651
19291, 158.479, 3962.902, 44.614
19292, 154.192, 3909.691, 44.566
19293, 149.419, 3849.927, 44.509
19294, 147.708, 3828.364, 44.488
19295, 150.418, 3862.483, 44.521
19296, 154.564, 3914.333, 44.571
19297, 159.330, 3973.417, 44.624
19298, 163.900, 4029.523, 44.670
19299, 164.622, 4038.349, 44.677
19300, 160.275, 3985.058, 44.634
19301, 151.897, 3881.030, 44.539
19302, 147.412, 3824.621, 44.484
19303, 147.024, 3819.722, 44.479
19304, 146.475, 3812.772, 44.472
19305, 148.829, 3842.492, 44.502
19306, 153.168, 3896.924, 44.554
19307, 156.446, 3937.730, 44.592
19308, 156.289, 3935.785, 44.590
19309, 152.660, 3890.578, 44.548
19310, 150.705, 3866.082, 44.525
19311, 151.074, 3870.714, 44.529
19312, 153.386, 3899.645, 44.557
19313, 158.392, 3961.826, 44.613
19314, 160.578, 3988.789, 44.637
19315, 157.877, 3955.456, 44.608
19316, 151.450, 3875.428, 44.534
19317, 143.287, 3772.309, 44.429
19318, 137.211, 3694.513, 44.344
19319, 132.114, 3628.581, 44.269
19320, 129.079, 3589.035, 44.222
19321, 129.864, 3599.282, 44.234
19322, 132.394, 3632.216, 44.273
19323, 133.980, 3652.795, 44.297
19324, 132.518, 3633.827, 44.275
19325, 131.410, 3619.430, 44.258
19326, 133.445, 3645.862, 44.289
19327, 135.116, 3667.488, 44.314
19328, 133.950, 3652.401, 44.296
19329, 133.934, 3652.200, 44.296
19330, 136.881, 3690.263, 44.339
19331, 140.559, 3737.498, 44.392
19332, 145.840, 3804.735, 44.463
19333, 148.865, 3842.952, 44.502
19334, 146.867, 3817.739, 44.477
19335, 145.345, 3798.464, 44.457
19336, 144.126, 3782.987, 44.441
19337, 142.683, 3764.622, 44.421
19338, 142.194, 3758.384, 44.415
19339, 139.723, 3726.783, 44.380
19340, 137.272, 3695.309, 44.345
19341, 136.469, 3684.959, 44.333
19342, 139.242, 3720.615, 44.373
19343, 145.867, 3805.080, 44.464
19344, 151.413, 3874.966, 44.534
19345, 157.301, 3948.331, 44.602
19346, 161.662, 4002.114, 44.648
19347, 166.040, 4055.629, 44.691
19348, 174.176, 4153.783, 44.763
19349, 179.344, 4215.266, 44.802
19350, 180.022, 4223.289, 44.807
19351, 175.990, 4175.445, 44.777
19352, 169.342, 4095.670, 44.721
19353, 166.102, 4056.377, 44.692
19354, 164.512, 4036.996, 44.676
19355, 161.858, 4004.523, 44.650
19356, 158.068, 3957.821, 44.610
19357, 153.199, 3897.309, 44.555
19358, 145.772, 3803.873, 44.462
19359, 136.934, 3690.956, 44.340
19360, 130.726, 3610.524, 44.247
19361, 127.517, 3568.593, 44.198
19362, 125.209, 3538.287, 44.161
19363, 121.182, 3485.111, 44.097
19364, 117.855, 3440.898, 44.043
19365, 116.731, 3425.897, 44.025
19366, 115.177, 3405.105, 44.001
19367, 114.131, 3391.086, 43.984
19368, 115.349, 3407.415, 44.003
19369, 119.176, 3458.477, 44.065
19370, 122.686, 3505.009, 44.121
19371, 125.892, 3547.264, 44.172
19372, 127.055, 3562.529, 44.190
19373, 125.927, 3547.720, 44.172
19374, 132.557, 3634.338, 44.275
19375, 139.464, 3723.468, 44.377
19376, 139.084, 3718.593, 44.371
19377, 141.194, 3745.621, 44.401
19378, 145.380, 3798.901, 44.457
19379, 150.643, 3865.310, 44.524
19380, 155.303, 3923.532, 44.579
19381, 157.491, 3950.685, 44.604
19382, 161.889, 4004.895, 44.650
19383, 165.407, 4047.918, 44.685
19384, 167.029, 4067.644, 44.700
19385, 166.815, 4065.051, 44.698
19386, 165.233, 4045.798, 44.683
19387, 165.210, 4045.516, 44.683
19388, 164.487, 4036.699, 44.676
19389, 162.468, 4011.998, 44.656
19390, 157.696, 3953.221, 44.606
19391, 152.324, 3886.376, 44.544
19392, 149.148, 3846.513, 44.506
19393, 149.140, 3846.411, 44.506
19394, 152.698, 3891.044, 44.549
19395, 155.313, 3923.652, 44.579
19396, 158.841, 3967.371, 44.618
19397, 158.141, 3958.730, 44.611
19398, 153.235, 3897.762, 44.555
19399, 156.587, 3939.478, 44.594
19400, 159.809, 3979.312, 44.629
19401, 157.296, 3948.268, 44.602
19402, 156.070, 3933.059, 44.588
19403, 155.361, 3924.252, 44.580
19404, 153.432, 3900.221, 44.558
19405, 150.300, 3860.994, 44.520
19406, 149.372, 3849.331, 44.508
19407, 150.051, 3857.875, 44.517
19408, 149.300, 3848.430, 44.508
19409, 150.345, 3861.558, 44.521
19410, 152.143, 3884.107, 44.542
19411, 154.826, 3917.593, 44.574
19412, 157.773, 3954.170, 44.607
19413, 157.672, 3952.923, 44.606
19414, 158.000, 3956.986, 44.609
19415, 157.053, 3945.258, 44.599
19416, 153.420, 3900.070, 44.557
19417, 149.393, 3849.598, 44.509
19418, 143.274, 3772.144, 44.429
19419, 137.513, 3698.410, 44.349
19420, 132.323, 3631.304, 44.272
19421, 125.875, 3547.039, 44.172
19422, 122.008, 3496.050, 44.110
19423, 120.014, 3469.615, 44.078
19424, 117.612, 3437.653, 44.040
19425, 116.202, 3418.821, 44.017
19426, 115.123, 3404.392, 44.000
19427, 114.733, 3399.160, 43.994
19428, 116.563, 3423.651, 44.023
19429, 119.637, 3464.604, 44.072
19430, 122.128, 3497.635, 44.112
19431, 123.666, 3517.958, 44.137
19432, 124.633, 3530.704, 44.152
19433, 123.909, 3521.165, 44.140
19434, 121.481, 3489.076, 44.102
19435, 118.727, 3452.507, 44.057
19436, 116.019, 3416.386, 44.014
19437, 114.273, 3392.996, 43.986
19438, 114.862, 3400.897, 43.996
19439, 117.305, 3433.561, 44.035
19440, 120.158, 3471.528, 44.080
19441, 123.379, 3514.169, 44.132
19442, 126.481, 3555.002, 44.181
19443, 129.874, 3599.406, 44.234
19444, 133.069, 3640.984, 44.283
19445, 133.993, 3652.959, 44.297
19446, 132.873, 3638.444, 44.280
19447, 129.312, 3592.074, 44.226
19448, 127.676, 3570.667, 44.200
19449, 128.608, 3582.872, 44.215
19450, 126.890, 3560.373, 44.188
19451, 124.823, 3533.198, 44.155
19452, 117.656, 3438.240, 44.040
19453, 104.190, 3256.483, 43.836
19454, 95.492, 3136.514, 43.736
19455, 93.447, 3107.978, 43.719
19456, 96.036, 3144.089, 43.741
19457, 103.931, 3252.937, 43.833
19458, 116.344, 3420.719, 44.019
19459, 128.198, 3577.513, 44.208
19460, 135.996, 3678.852, 44.327
19461, 142.679, 3764.564, 44.421
19462, 145.789, 3804.095, 44.463
19463, 144.436, 3786.920, 44.445
19464, 144.086, 3782.482, 44.440
19465, 143.698, 3777.540, 44.435
19466, 143.310, 3772.610, 44.430
19467, 144.243, 3784.467, 44.442
19468, 144.050, 3782.024, 44.440
19469, 145.548, 3801.041, 44.460
19470, 149.564, 3851.743, 44.511
19471, 150.731, 3866.411, 44.525
19472, 148.679, 3840.602, 44.500
19473, 145.113, 3795.517, 44.454
19474, 140.884, 3741.658, 44.396
19475, 138.279, 3708.255, 44.360
19476, 137.368, 3696.539, 44.347
19477, 137.231, 3694.781, 44.345
19478, 136.655, 3687.352, 44.336
19479, 135.448, 3671.781, 44.318
19480, 134.351, 3657.599, 44.302
19481, 132.637, 3635.375, 44.276
19482, 129.941, 3600.287, 44.235
19483, 126.035, 3549.142, 44.174
19484, 123.097, 3510.443, 44.127
19485, 122.866, 3507.387, 44.124
19486, 125.855, 3546.784, 44.171
19487, 131.008, 3614.198, 44.252
19488, 133.853, 3651.145, 44.295
19489, 134.865, 3664.245, 44.310
19490, 135.393, 3671.067, 44.318
19491, 135.725, 3675.361, 44.323
19492, 136.725, 3688.263, 44.337
19493, 138.802, 3714.978, 44.367
19494, 142.793, 3766.022, 44.423
19495, 144.619, 3789.252, 44.447
19496, 143.661, 3777.080, 44.434
19497, 144.167, 3783.511, 44.441
19498, 145.967, 3806.340, 44.465
19499, 147.597, 3826.960, 44.486
19500, 147.653, 3827.663, 44.487
19501, 146.338, 3811.045, 44.470
19502, 143.629, 3776.662, 44.434
19503, 141.229, 3746.059, 44.401
19504, 141.588, 3750.652, 44.406
19505, 141.512, 3749.679, 44.405
19506, 140.868, 3741.453, 44.396
19507, 139.401, 3722.656, 44.376
19508, 135.833, 3676.751, 44.324
19509, 132.898, 3638.760, 44.280
19510, 130.450, 3606.922, 44.243
19511, 128.922, 3586.979, 44.219
19512, 129.439, 3593.738, 44.227
19513, 130.263, 3604.480, 44.240
19514, 131.622, 3622.184, 44.261
19515, 133.598, 3647.840, 44.291
19516, 133.756, 3649.892, 44.293
19517, 132.998, 3640.066, 44.282
19518, 133.093, 3641.300, 44.283
19519, 133.734, 3649.602, 44.293
19520, 133.848, 3651.080, 44.295
19521, 132.630, 3635.290, 44.276
19522, 132.847, 3638.104, 44.280
19523, 135.239, 3669.082, 44.315
19524, 139.863, 3728.587, 44.382
19525, 145.958, 3806.232, 44.465
19526, 151.261, 3873.064, 44.532
19527, 157.671, 3952.908, 44.606
19528, 163.551, 4025.263, 44.667
19529, 167.176, 4069.435, 44.702
19530, 170.170, 4105.662, 44.729
19531, 173.893, 4150.399, 44.760
19532, 179.385, 4215.750, 44.803
19533, 183.432, 4263.426, 44.831
19534, 185.926, 4292.591, 44.847
19535, 189.449, 4333.537, 44.869
19536, 193.249, 4377.335, 44.890
19537, 196.397, 4413.359, 44.906
19538, 196.719, 4417.025, 44.908
19539, 192.279, 4366.197, 44.885
19540, 185.277, 4285.022, 44.843
19541, 179.510, 4217.228, 44.804
19542, 173.699, 4148.077, 44.759
19543, 167.419, 4072.375, 44.704
19544, 162.137, 4007.941, 44.653
19545, 158.686, 3965.465, 44.617
19546, 158.308, 3960.789, 44.613
19547, 156.126, 3933.751, 44.588
19548, 157.333, 3948.724, 44.602
19549, 166.777, 4064.582, 44.698
19550, 172.917, 4138.711, 44.752
19551, 175.420, 4168.645, 44.772
19552, 179.040, 4211.666, 44.800
19553, 182.006, 4246.680, 44.821
19554, 182.777, 4255.736, 44.827
19555, 179.845, 4221.199, 44.806
19556, 176.013, 4175.722, 44.777
19557, 171.629, 4123.233, 44.741
19558, 165.779, 4052.452, 44.689
19559, 160.600, 3989.061, 44.637
19560, 156.839, 3942.604, 44.596
19561, 154.914, 3918.684, 44.575
19562, 153.530, 3901.434, 44.559
19563, 151.694, 3878.487, 44.537
19564, 150.734, 3866.442, 44.525
19565, 151.335, 3873.987, 44.533
19566, 152.160, 3884.317, 44.543
19567, 151.173, 3871.951, 44.531
19568, 147.966, 3831.614, 44.491
19569, 143.512, 3775.180, 44.432
19570, 139.169, 3719.691, 44.372
19571, 135.549, 3673.084, 44.320
19572, 133.354, 3644.681, 44.287
19573, 132.658, 3635.651, 44.277
19574, 129.876, 3599.435, 44.234
19575, 123.230, 3512.194, 44.130
19576, 116.326, 3420.481, 44.019
19577, 111.405, 3354.415, 43.942
19578, 106.171, 3283.512, 43.864
19579, 98.927, 3184.156, 43.770
19580, 91.627, 3082.446, 43.708
19581, 84.358, 2979.196, 43.698
19582, 76.867, 2870.008, 43.775
19583, 68.721, 2746.671, 44.016
19584, 57.225, 2559.038, 44.819
19585, 46.912, 2365.942, 46.319
19586, 42.622, 2273.965, 47.279
19587, 43.882, 2301.912, 46.972
19588, 47.655, 2381.020, 46.177
19589, 49.741, 2422.256, 45.808
19590, 52.573, 2475.870, 45.377
19591, 55.736, 2532.988, 44.979
19592, 57.648, 2566.343, 44.776
19593, 63.209, 2659.255, 44.316
19594, 71.657, 2791.811, 43.906
19595, 77.842, 2884.414, 43.758
19596, 79.614, 2910.440, 43.734
19597, 78.892, 2899.858, 43.743
19598, 79.433, 2907.783, 43.736
19599, 83.052, 2960.377, 43.704
19600, 87.864, 3029.281, 43.694
19601, 90.007, 3059.626, 43.700
19602, 90.192, 3062.243, 43.701
19603, 90.749, 3070.088, 43.703
19604, 93.289, 3105.764, 43.718
19605, 97.266, 3161.174, 43.753
19606, 99.254, 3188.672, 43.774
19607, 99.008, 3185.274, 43.771
19608, 96.778, 3154.403, 43.748
19609, 94.736, 3125.990, 43.729
19610, 95.650, 3138.716, 43.737
19611, 97.521, 3164.711, 43.755
19612, 98.266, 3175.019, 43.763
19613, 98.137, 3173.241, 43.762
19614, 98.550, 3178.944, 43.766
19615, 99.382, 3190.444, 43.776
19616, 101.196, 3215.440, 43.797
19617, 104.949, 3266.849, 43.846
19618, 108.280, 3312.169, 43.894
19619, 110.509, 3342.332, 43.928
19620, 113.448, 3381.916, 43.973
19621, 116.217, 3419.021, 44.017
19622, 116.597, 3424.100, 44.023
19623, 115.366, 3407.643, 44.004
19624, 113.644, 3384.556, 43.976
19625, 112.731, 3372.277, 43.962
19626, 113.399, 3381.256, 43.973
19627, 113.162, 3378.069, 43.969
19628, 110.616, 3343.772, 43.929
19629, 106.621, 3289.625, 43.870
19630, 103.957, 3253.297, 43.833
19631, 102.675, 3235.747, 43.816
19632, 102.423, 3232.288, 43.813
19633, 104.389, 3259.197, 43.839
19634, 105.846, 3279.084, 43.859
19635, 107.776, 3305.323, 43.887
19636, 110.060, 3336.264, 43.921
19637, 110.747, 3345.544, 43.931
19638, 111.059, 3349.749, 43.936
19639, 110.317, 3339.743, 43.925
19640, 110.631, 3343.982, 43.930
19641, 112.086, 3363.593, 43.952
19642, 113.573, 3383.603, 43.975
19643, 116.782, 3426.576, 44.026
19644, 120.457, 3475.490, 44.085
19645, 122.684, 3504.984, 44.121
19646, 121.548, 3489.952, 44.103
19647, 117.622, 3437.790, 44.040
19648, 112.797, 3373.169, 43.963
19649, 109.206, 3324.709, 43.908
19650, 107.972, 3307.985, 43.890
19651, 106.728, 3291.078, 43.872
19652, 107.356, 3299.615, 43.881
19653, 110.364, 3340.365, 43.926
19654, 113.706, 3385.386, 43.977
19655, 117.292, 3433.390, 44.034
19656, 119.664, 3464.962, 44.072
19657, 122.137, 3497.749, 44.112
19658, 123.419, 3514.690, 44.133
19659, 122.378, 3500.937, 44.116
19660, 122.009, 3496.067, 44.110
19661, 121.105, 3484.088, 44.096
19662, 120.074, 3470.418, 44.079
19663, 119.338, 3460.633, 44.067
19664, 118.290, 3446.694, 44.050
19665, 118.562, 3450.314, 44.055
19666, 118.384, 3447.945, 44.052
19667, 118.240, 3446.023, 44.050
19668, 118.237, 3445.977, 44.050
19669, 116.932, 3428.575, 44.029
19670, 115.671, 3411.723, 44.009
19671, 112.096, 3363.738, 43.952
19672, 106.645, 3289.958, 43.870
19673, 103.174, 3242.581, 43.822
19674, 100.993, 3212.640, 43.795
19675, 98.339, 3176.028, 43.764
19676, 95.555, 3137.398, 43.737
19677, 93.268, 3105.477, 43.718
19678, 91.874, 3085.922, 43.709
19679, 92.198, 3090.469, 43.711
19680, 93.360, 3106.753, 43.719
19681, 94.680, 3125.209, 43.729
19682, 96.220, 3146.649, 43.743
19683, 97.690, 3167.053, 43.757
19684, 99.240, 3188.483, 43.774
19685, 100.703, 3208.654, 43.791
19686, 101.571, 3220.589, 43.802
